x-axis,1,2
second,Volt,Volt
+32.0000E-06,-218.7500000E-03,+1.8437500000E+00
+32.2000E-06,-218.7500000E-03,+1.8125000000E+00
+32.4000E-06,-187.5000000E-03,+1.8437500000E+00
+32.6000E-06,-187.5000000E-03,+1.8437500000E+00
+32.8000E-06,-187.5000000E-03,+1.8437500000E+00
+33.0000E-06,-187.5000000E-03,+1.8437500000E+00
+33.2000E-06,-156.2500000E-03,+1.8125000000E+00
+33.4000E-06,-218.7500000E-03,+1.8437500000E+00
+33.6000E-06,-187.5000000E-03,+1.8437500000E+00
+33.8000E-06,-218.7500000E-03,+1.8437500000E+00
+34.0000E-06,-187.5000000E-03,+1.8125000000E+00
+34.2000E-06,-187.5000000E-03,+1.8125000000E+00
+34.4000E-06,-187.5000000E-03,+1.8125000000E+00
+34.6000E-06,-187.5000000E-03,+1.8125000000E+00
+34.8000E-06,-187.5000000E-03,+1.8437500000E+00
+35.0000E-06,-187.5000000E-03,+1.8437500000E+00
+35.2000E-06,-187.5000000E-03,+1.8125000000E+00
+35.4000E-06,-187.5000000E-03,+1.8125000000E+00
+35.6000E-06,-187.5000000E-03,+1.8125000000E+00
+35.8000E-06,-187.5000000E-03,+1.8125000000E+00
+36.0000E-06,-187.5000000E-03,+1.8437500000E+00
+36.2000E-06,-156.2500000E-03,+1.8125000000E+00
+36.4000E-06,-187.5000000E-03,+1.8125000000E+00
+36.6000E-06,-187.5000000E-03,+1.8437500000E+00
+36.8000E-06,-187.5000000E-03,+1.8125000000E+00
+37.0000E-06,-156.2500000E-03,+1.8437500000E+00
+37.2000E-06,-187.5000000E-03,+1.8125000000E+00
+37.4000E-06,-187.5000000E-03,+1.8437500000E+00
+37.6000E-06,-156.2500000E-03,+1.8125000000E+00
+37.8000E-06,-156.2500000E-03,+1.8437500000E+00
+38.0000E-06,-156.2500000E-03,+1.8437500000E+00
+38.2000E-06,-156.2500000E-03,+1.8437500000E+00
+38.4000E-06,-156.2500000E-03,+1.8125000000E+00
+38.6000E-06,-156.2500000E-03,+1.8125000000E+00
+38.8000E-06,-187.5000000E-03,+1.8125000000E+00
+39.0000E-06,-187.5000000E-03,+1.8437500000E+00
+39.2000E-06,-156.2500000E-03,+1.8437500000E+00
+39.4000E-06,-187.5000000E-03,+1.8437500000E+00
+39.6000E-06,-187.5000000E-03,+1.8437500000E+00
+39.8000E-06,-187.5000000E-03,+1.8125000000E+00
+40.0000E-06,-156.2500000E-03,+1.8125000000E+00
+40.2000E-06,-156.2500000E-03,+1.8125000000E+00
+40.4000E-06,-187.5000000E-03,+1.8125000000E+00
+40.6000E-06,-156.2500000E-03,+1.8125000000E+00
+40.8000E-06,-187.5000000E-03,+1.8125000000E+00
+41.0000E-06,-156.2500000E-03,+1.8125000000E+00
+41.2000E-06,-187.5000000E-03,+0.0E+00
+41.4000E-06,-125.0000000E-03,-31.2500000E-03
+41.6000E-06,+1.8750000000E+00,+0.0E+00
+41.8000E-06,+1.8437500000E+00,-31.2500000E-03
+42.0000E-06,+1.8125000000E+00,-31.2500000E-03
+42.2000E-06,+1.8437500000E+00,-31.2500000E-03
+42.4000E-06,+1.8125000000E+00,-31.2500000E-03
+42.6000E-06,+1.8125000000E+00,-31.2500000E-03
+42.8000E-06,+1.8437500000E+00,-0.0E+00
